congress;district;state;party;name;dwnom1;dwnom2
100;14;FLORIDA;Democrat;MICA  D;-0,215; 0,443
100;15;FLORIDA;Republican;SHAW  C; 0,286;-0,019
100;16;FLORIDA;Democrat;SMITH  L;-0,349; 0,129
100;17;FLORIDA;Democrat;LEHMAN  W;-0,520; 0,074
100;18;FLORIDA;Democrat;PEPPER  C;-0,391; 0,493
100;19;FLORIDA;Democrat;FASCELL  D;-0,457; 0,257
100; 1;GEORGIA;Democrat;THOMAS  L;-0,141; 0,736
100; 2;GEORGIA;Democrat;HATCHER  C;-0,213; 0,814
100; 3;GEORGIA;Democrat;RAY  R; 0,032; 0,686
100; 4;GEORGIA;Republican;SWINDALL  P; 0,497;-0,304
100; 5;GEORGIA;Democrat;LEWIS  J;-0,601;-0,184
100; 6;GEORGIA;Republican;GINGRICH  N; 0,339;-0,219
100; 7;GEORGIA;Democrat;DARDEN  G;-0,141; 0,775
100; 8;GEORGIA;Democrat;ROWLAND  J;-0,138; 0,719
100; 9;GEORGIA;Democrat;JENKINS  E;-0,131; 0,745
100;10;GEORGIA;Democrat;BARNARD  D;-0,019; 0,751
100; 1;HAWAII;Republican;SAIKI  P; 0,081;-0,291
100; 2;HAWAII;Democrat;AKAKA  D;-0,471; 0,554
100; 1;IDAHO;Republican;CRAIG  L; 0,494;-0,060
100; 2;IDAHO;Democrat;STALLINGS;-0,085; 0,276
100; 1;ILLINOI;Democrat;HAYES  C;-0,669;-0,313
100; 2;ILLINOI;Democrat;SAVAGE  G;-0,680;-0,453
100; 3;ILLINOI;Democrat;RUSSO  M;-0,212;-0,181
100; 4;ILLINOI;Republican;DAVIS  J; 0,371;-0,614
100; 5;ILLINOI;Democrat;LIPINSKI  W;-0,167; 0,334
100; 6;ILLINOI;Republican;HYDE  H; 0,272;-0,141
100; 7;ILLINOI;Democrat;COLLINS  C;-0,561;-0,194
100; 8;ILLINOI;Democrat;ROSTENKOWSK;-0,378; 0,319
100; 9;ILLINOI;Democrat;YATES  S;-0,539;-0,549
100;10;ILLINOI;Republican;PORTER  J; 0,206;-0,512
100;11;ILLINOI;Democrat;ANNUNZIO  F;-0,339; 0,455
100;12;ILLINOI;Republican;CRANE  P; 0,758;-0,066
100;13;ILLINOI;Republican;FAWELL  H; 0,296;-0,396
100;14;ILLINOI;Republican;HASTERT  JD; 0,373;-0,243
100;15;ILLINOI;Republican;MADIGAN  E; 0,285;-0,406
100;16;ILLINOI;Republican;MARTIN  L; 0,342;-0,713
100;17;ILLINOI;Democrat;EVANS  L;-0,460;-0,266
100;18;ILLINOI;Republican;MICHEL  R; 0,344;-0,143
100;19;ILLINOI;Democrat;BRUCE  T;-0,268; 0,015
100;20;ILLINOI;Democrat;DURBIN  D;-0,286;-0,571
100;21;ILLINOI;Democrat;PRICE  M;-0,399; 0,692
100;21;ILLINOI;Democrat;COSTELLO  J;-0,248; 0,643
100;22;ILLINOI;Democrat;GRAY  K;-0,416; 0,609
100; 1;INDIANA;Democrat;VISCLOSKY;-0,385; 0,290
100; 2;INDIANA;Democrat;SHARP  P;-0,180;-0,247
100; 3;INDIANA;Republican;HILER  J; 0,374;-0,265
100; 4;INDIANA;Republican;COATS  D; 0,294;-0,242
100; 5;INDIANA;Democrat;JONTZ  J;-0,357;-0,269
100; 6;INDIANA;Republican;BURTON  D; 0,622; 0,054
100; 7;INDIANA;Republican;MYERS  J; 0,235; 0,385
100; 8;INDIANA;Democrat;MCCLOSKEY;-0,320; 0,129
100; 9;INDIANA;Democrat;HAMILTON  L;-0,165; 0,029
100;10;INDIANA;Democrat;JACOBS  A;-0,090;-1,043
100; 1;IOWA;Republican;LEACH  J; 0,133;-0,793
100; 2;IOWA;Republican;TAUKE  T; 0,257;-0,728
100; 3;IOWA;Democrat;NAGLE  D;-0,360; 0,055
100; 4;IOWA;Democrat;SMITH  N;-0,313; 0,237
100; 5;IOWA;Republican;LIGHTFOOT; 0,370;-0,400
100; 6;IOWA;Republican;GRANDY  F; 0,284;-0,384
100; 1;KANSAS;Republican;ROBERTS  P; 0,407;-0,328
100; 2;KANSAS;Democrat;SLATTERY  J;-0,093;-0,019
100; 3;KANSAS;Republican;MEYERS  J; 0,184;-0,384
100; 4;KANSAS;Democrat;GLICKMAN  D;-0,152;-0,088
100; 5;KANSAS;Republican;WHITTAKER; 0,339;-0,405
100; 1;KENTUCK;Democrat;HUBBARD  C;-0,018; 0,586
100; 2;KENTUCK;Democrat;NATCHER  W;-0,325; 0,608
100; 3;KENTUCK;Democrat;MAZZOLI  R;-0,188; 0,092
100; 4;KENTUCK;Republican;BUNNING  J; 0,499;-0,286
100; 5;KENTUCK;Republican;ROGERS  H; 0,311; 0,050
100; 6;KENTUCK;Republican;HOPKINS  L; 0,357;-0,228
100; 7;KENTUCK;Democrat;PERKINS  C;-0,558; 0,830
100; 1;LOUISIA;Republican;LIVINGSTON; 0,320; 0,172
100; 2;LOUISIA;Democrat;BOGGS  C;-0,369; 0,596
100; 3;LOUISIA;Democrat;TAUZIN  W; 0,029; 0,645
100; 4;LOUISIA;Democrat;ROEMER  C; 0,149;-0,411
100; 4;LOUISIA;Republican;MCCRERY  J; 0,306; 0,167
100; 5;LOUISIA;Democrat;HUCKABY  J;-0,014; 0,583
100; 6;LOUISIA;Republican;BAKER  R; 0,418;-0,058
100; 7;LOUISIA;Democrat;HAYES  J;-0,135; 0,695
100; 8;LOUISIA;Republican;HOLLOWAY  C; 0,471; 0,076
100; 1;MAINE;Democrat;BRENNAN  J;-0,312;-0,181
100; 2;MAINE;Republican;SNOWE  O; 0,086;-0,464
100; 1;MARYLAN;Democrat;DYSON  R;-0,113; 0,569
100; 2;MARYLAN;Republican;BENTLEY  H; 0,260;-0,344
100; 3;MARYLAN;Democrat;CARDIN  B;-0,334;-0,257
100; 4;MARYLAN;Democrat;MCMILLEN  T;-0,214; 0,166
100; 5;MARYLAN;Democrat;HOYER  S;-0,380; 0,238
100; 6;MARYLAN;Democrat;BYRON  B;-0,030; 0,641
100; 7;MARYLAN;Democrat;MFUME  K;-0,400;-0,351
100; 8;MARYLAN;Republican;MORELLA  C;-0,064;-0,592
100; 1;MASSACH;Republican;CONTE  S;-0,087;-0,618
100; 2;MASSACH;Democrat;BOLAND  E;-0,354; 0,126
100; 3;MASSACH;Democrat;EARLY  J;-0,265;-0,315
100; 4;MASSACH;Democrat;FRANK  B;-0,486;-0,523
100; 5;MASSACH;Democrat;ATKINS  C;-0,419;-0,290
100; 6;MASSACH;Democrat;MAVROULES;-0,347; 0,085
100; 7;MASSACH;Democrat;MARKEY  E;-0,477;-0,450
100; 8;MASSACH;Democrat;KENNEDY  J;-0,416;-0,407
100; 9;MASSACH;Democrat;MOAKLEY  J;-0,417;-0,004
100;10;MASSACH;Democrat;STUDDS  G;-0,460;-0,558
100;11;MASSACH;Democrat;DONNELLY  B;-0,292; 0,038
100; 1;MICHIGA;Democrat;CONYERS  J;-0,665;-0,592
100; 2;MICHIGA;Republican;PURSELL  C; 0,127;-0,405
100; 3;MICHIGA;Democrat;WOLPE  H;-0,390;-0,421
100; 4;MICHIGA;Republican;UPTON  F; 0,301;-0,597
100; 5;MICHIGA;Republican;HENRY  P; 0,238;-0,678
100; 6;MICHIGA;Democrat;CARR  B;-0,254;-0,220
100; 7;MICHIGA;Democrat;KILDEE  D;-0,373;-0,119
100; 8;MICHIGA;Democrat;TRAXLER  B;-0,363; 0,246
100; 9;MICHIGA;Republican;VANDERJAGT; 0,263;-0,049
100;10;MICHIGA;Republican;SCHUETTE  B; 0,257;-0,400
100;11;MICHIGA;Republican;DAVIS  R; 0,089;-0,104
100;12;MICHIGA;Democrat;BONIOR  D;-0,543;-0,009
100;13;MICHIGA;Democrat;CROCKETT  G;-0,686;-0,477
100;14;MICHIGA;Democrat;HERTEL  D;-0,349;-0,189
100;15;MICHIGA;Democrat;FORD  W;-0,520; 0,161
100;16;MICHIGA;Democrat;DINGELL  J;-0,429; 0,392
100;17;MICHIGA;Democrat;LEVIN  S;-0,371;-0,125
100;18;MICHIGA;Republican;BROOMFIELD; 0,242;-0,053
100; 1;MINNESO;Democrat;PENNY  T;-0,065;-0,519
100; 2;MINNESO;Republican;WEBER  V; 0,345;-0,519
100; 3;MINNESO;Republican;FRENZEL  B; 0,353;-0,692
100; 4;MINNESO;Democrat;VENTO  B;-0,469;-0,335
100; 5;MINNESO;Democrat;SABO  M;-0,516;-0,509
100; 6;MINNESO;Democrat;SIKORSKI  G;-0,253;-0,967
100; 7;MINNESO;Republican;STANGELAND; 0,332;-0,321
100; 8;MINNESO;Democrat;OBERSTAR  J;-0,549; 0,285
100; 1;MISSISS;Democrat;WHITTEN  J;-0,283; 0,881
100; 2;MISSISS;Democrat;ESPY  M;-0,398; 0,497
100; 3;MISSISS;Democrat;MONTGOMERY;-0,006; 0,997
100; 4;MISSISS;Democrat;DOWDY  W;-0,259; 0,832
100; 5;MISSISS;Republican;LOTT  T; 0,426; 0,015
100; 1;MISSOUR;Democrat;CLAY  W;-0,560;-0,908
100; 2;MISSOUR;Republican;BUECHNER J; 0,310;-0,484
100; 3;MISSOUR;Democrat;GEPHARDT  R;-0,385; 0,291
100; 4;MISSOUR;Democrat;SKELTON  I;-0,137; 0,780
100; 5;MISSOUR;Democrat;WHEAT  A;-0,476;-0,579
100; 6;MISSOUR;Republican;COLEMAN  E; 0,250;-0,287
100; 7;MISSOUR;Republican;TAYLOR  G; 0,288; 0,458
100; 8;MISSOUR;Republican;EMERSON  B; 0,329;-0,127
100; 9;MISSOUR;Democrat;VOLKMER  H;-0,195; 0,440
100; 1;MONTANA;Democrat;WILLIAMS  P;-0,304;-0,148
100; 2;MONTANA;Republican;MARLENEE  R; 0,426;-0,219
100; 1;NEBRASK;Republican;BEREUTER  D; 0,212;-0,340
100; 2;NEBRASK;Republican;DAUB  H; 0,354;-0,335
100; 3;NEBRASK;Republican;SMITH  V; 0,210; 0,104
100; 1;NEVADA;Democrat;BILBRAY  J;-0,193; 0,338
100; 2;NEVADA;Republican;VUCANOVICH; 0,433;-0,146
100; 1;NEW HAM;Republican;SMITH  RC; 0,559;-0,642
100; 2;NEW HAM;Republican;GREGG  J; 0,402;-0,634
100; 1;NEW JER;Democrat;FLORIO  J;-0,319;-0,076
100; 2;NEW JER;Democrat;HUGHES  W;-0,166;-0,175
100; 3;NEW JER;Democrat;HOWARD  J;-0,461; 0,109
100; 4;NEW JER;Republican;SMITH  C; 0,078;-0,112
100; 5;NEW JER;Republican;ROUKEMA  M; 0,125;-0,657
100; 6;NEW JER;Democrat;DWYER  B;-0,363; 0,123
100; 7;NEW JER;Republican;RINALDO  M; 0,042;-0,251
100; 8;NEW JER;Democrat;ROE  R;-0,323; 0,245
100; 9;NEW JER;Democrat;TORRICELLI;-0,280;-0,030
100;10;NEW JER;Democrat;RODINO  P;-0,540;-0,154
100;11;NEW JER;Republican;GALLO  D; 0,199;-0,428
100;12;NEW JER;Republican;COURTER  J; 0,235;-0,511
100;13;NEW JER;Republican;SAXTON  H; 0,197;-0,301
100;14;NEW JER;Democrat;GUARINI  F;-0,282; 0,024
100; 1;NEW MEX;Republican;LUJAN  M; 0,266; 0,046
100; 2;NEW MEX;Republican;SKEEN  J; 0,301; 0,029
100; 3;NEW MEX;Democrat;RICHARDSON;-0,312; 0,286
100; 1;NEW YOR;Democrat;HOCHBRUECKN;-0,353; 0,176
100; 2;NEW YOR;Democrat;DOWNEY  T;-0,410;-0,289
100; 3;NEW YOR;Democrat;MRAZEK  R;-0,343;-0,246
100; 4;NEW YOR;Republican;LENT  N; 0,177;-0,128
100; 5;NEW YOR;Republican;MCGRATH  R; 0,151;-0,407
100; 6;NEW YOR;Democrat;FLAKE  F;-0,516;-0,132
100; 7;NEW YOR;Democrat;ACKERMAN  G;-0,461;-0,221
100; 8;NEW YOR;Democrat;SCHEUER  J;-0,457;-0,189
100; 9;NEW YOR;Democrat;MANTON  T;-0,376; 0,406
100;10;NEW YOR;Democrat;SCHUMER  C;-0,363;-0,405
100;11;NEW YOR;Democrat;TOWNS  E;-0,555;-0,207
100;12;NEW YOR;Democrat;OWENS  M;-0,590;-0,461
100;13;NEW YOR;Democrat;SOLARZ  S;-0,404;-0,166
100;14;NEW YOR;Republican;MOLINARI  G; 0,259;-0,554
100;15;NEW YOR;Republican;GREEN  S;-0,048;-0,592
100;16;NEW YOR;Democrat;RANGEL  C;-0,533;-0,374
100;17;NEW YOR;Democrat;WEISS  T;-0,603;-0,653
100;18;NEW YOR;Democrat;GARCIA  R;-0,539;-0,258
100;19;NEW YOR;Democrat;BIAGGI  M;-0,334; 0,223
100;20;NEW YOR;Republican;DIOGUARDI; 0,191;-0,424
100;21;NEW YOR;Republican;FISH  H; 0,048;-0,320
100;22;NEW YOR;Republican;GILMAN  B; 0,032;-0,416
100;23;NEW YOR;Democrat;STRATTON  S;-0,088; 0,591
100;24;NEW YOR;Republican;SOLOMON  G; 0,469;-0,350
100;25;NEW YOR;Republican;BOEHLERT  S; 0,036;-0,696
100;26;NEW YOR;Republican;MARTIN  D; 0,219;-0,196
100;27;NEW YOR;Republican;WORTLEY  G; 0,179;-0,045
100;28;NEW YOR;Democrat;MCHUGH  M;-0,365;-0,120
100;29;NEW YOR;Republican;HORTON  F;-0,017;-0,275
100;30;NEW YOR;Democrat;SLAUGHTER;-0,346;-0,063
100;31;NEW YOR;Republican;KEMP  J; 0,282;-0,027
100;32;NEW YOR;Democrat;LAFALCE  J;-0,342; 0,147
100;33;NEW YOR;Democrat;NOWAK  H;-0,335;-0,033
100;34;NEW YOR;Republican;HOUGHTON  A; 0,121;-0,027
100; 1;NORTH C;Democrat;JONES  W;-0,407; 0,863
100; 2;NORTH C;Democrat;VALENTINE;-0,090; 0,576
100; 3;NORTH C;Democrat;LANCASTER;-0,143; 0,491
100; 4;NORTH C;Democrat;PRICE  D;-0,217; 0,098
100; 5;NORTH C;Democrat;NEAL  S;-0,152; 0,151
100; 6;NORTH C;Republican;COBLE  H; 0,499; 0,023
100; 7;NORTH C;Democrat;ROSE  C;-0,319; 0,610
100; 8;NORTH C;Democrat;HEFNER  W;-0,253; 0,650
100; 9;NORTH C;Republican;MCMILLAN  J; 0,275;-0,124
100;10;NORTH C;Republican;BALLENGER; 0,440;-0,144
100;11;NORTH C;Democrat;CLARKE  J;-0,207; 0,190
100; 1;NORTH D;Democrat;DORGAN  B;-0,189;-0,265
100; 1;OHIO;Democrat;LUKEN  T;-0,197; 0,013
100; 2;OHIO;Republican;GRADISON  B; 0,199;-0,187
100; 3;OHIO;Democrat;HALL  T;-0,278; 0,121
100; 4;OHIO;Republican;OXLEY  M; 0,364;-0,045
100; 5;OHIO;Republican;LATTA  D; 0,409;-0,106
100; 6;OHIO;Republican;MCEWEN  B; 0,362; 0,173
100; 7;OHIO;Republican;DEWINE  M; 0,341;-0,304
100; 8;OHIO;Republican;LUKENS  D; 0,425;-0,294
100; 9;OHIO;Democrat;KAPTUR  M;-0,317; 0,164
100;10;OHIO;Republican;MILLER  C; 0,374;-0,362
100;11;OHIO;Democrat;ECKART  D;-0,245;-0,203
100;12;OHIO;Republican;KASICH  J; 0,281; 0,112
100;13;OHIO;Democrat;PEASE  D;-0,314;-0,316
100;14;OHIO;Democrat;SAWYER  T;-0,352;-0,043
100;15;OHIO;Republican;WYLIE  C; 0,192;-0,047
100;16;OHIO;Republican;REGULA  R; 0,203;-0,186
100;17;OHIO;Democrat;TRAFICANT;-0,248;-0,117
100;18;OHIO;Democrat;APPLEGATE;-0,115; 0,210
100;19;OHIO;Democrat;FEIGHAN  E;-0,304;-0,217
100;20;OHIO;Democrat;OAKAR  M;-0,413; 0,118
100;21;OHIO;Democrat;STOKES  L;-0,562;-0,278
100; 1;OKLAHOM;Republican;INHOFE  J; 0,476;-0,150
100; 2;OKLAHOM;Democrat;SYNAR  M;-0,321;-0,041
100; 3;OKLAHOM;Democrat;WATKINS  W;-0,168; 0,778
100; 4;OKLAHOM;Democrat;MCCURDY  D;-0,110; 0,367
100; 5;OKLAHOM;Republican;EDWARDS  M; 0,364;-0,086
100; 6;OKLAHOM;Democrat;ENGLISH  G;-0,032; 0,636
100; 1;OREGON;Democrat;AUCOIN  L;-0,266;-0,426
100; 2;OREGON;Republican;SMITH  R; 0,362;-0,190
100; 3;OREGON;Democrat;WYDEN  R;-0,306;-0,358
100; 4;OREGON;Democrat;DEFAZIO  P;-0,437;-0,031
100; 5;OREGON;Republican;SMITH  D; 0,544;-0,190
100; 1;PENNSYL;Democrat;FOGLIETTA;-0,498; 0,019
100; 2;PENNSYL;Democrat;GRAY  W;-0,490;-0,128
100; 3;PENNSYL;Democrat;BORSKI  R;-0,408; 0,395
100; 4;PENNSYL;Democrat;KOLTER  J;-0,289; 0,486
100; 5;PENNSYL;Republican;SCHULZE  R; 0,243; 0,095
100; 6;PENNSYL;Democrat;YATRON  G;-0,152; 0,183
100; 7;PENNSYL;Republican;WELDON  C; 0,185;-0,322
100; 8;PENNSYL;Democrat;KOSTMAYER;-0,334;-0,485
100; 9;PENNSYL;Republican;SHUSTER  B; 0,409; 0,165
100;10;PENNSYL;Republican;MCDADE  J; 0,124;-0,227
100;11;PENNSYL;Democrat;KANJORSKI;-0,295; 0,361
100;12;PENNSYL;Democrat;MURTHA  J;-0,258; 0,637
100;13;PENNSYL;Republican;COUGHLIN  L; 0,180;-0,847
100;14;PENNSYL;Democrat;COYNE  W;-0,497; 0,014
100;15;PENNSYL;Republican;RITTER  D; 0,243;-0,022
100;16;PENNSYL;Republican;WALKER  R; 0,557;-0,602
100;17;PENNSYL;Republican;GEKAS  G; 0,407;-0,375
100;18;PENNSYL;Democrat;WALGREN  D;-0,283;-0,221
100;19;PENNSYL;Republican;GOODLING  W; 0,311;-0,490
100;20;PENNSYL;Democrat;GAYDOS  J;-0,238; 0,527
100;21;PENNSYL;Republican;RIDGE  T; 0,163;-0,622
100;22;PENNSYL;Democrat;MURPHY  A;-0,085;-0,368
100;23;PENNSYL;Republican;CLINGER  W; 0,159;-0,179
100; 1;RHODE I;Democrat;ST GERMAIN;-0,354; 0,019
100; 2;RHODE I;Republican;SCHNEIDER;-0,036;-0,628
100; 1;SOUTH C;Republican;RAVENEL  A; 0,167;-0,067
100; 2;SOUTH C;Republican;SPENCE  F; 0,319; 0,205
100; 3;SOUTH C;Democrat;DERRICK  B;-0,212; 0,293
100; 4;SOUTH C;Democrat;PATTERSON;-0,068; 0,335
100; 5;SOUTH C;Democrat;SPRATT  J;-0,206; 0,302
100; 6;SOUTH C;Democrat;TALLON  R;-0,109; 0,470
100; 1;SOUTH D;Democrat;JOHNSON  T;-0,179; 0,054
100; 1;TENNESS;Republican;QUILLEN  J; 0,244; 0,211
100; 2;TENNESS;Republican;DUNCAN  J; 0,140; 0,190
100; 3;TENNESS;Democrat;LLOYD  M;-0,050; 0,510
100; 4;TENNESS;Democrat;COOPER  J;-0,154; 0,272
100; 5;TENNESS;Democrat;BONER  B;-0,233; 0,653
100; 5;TENNESS;Democrat;CLEMENT  B;-0,221; 0,337
100; 6;TENNESS;Democrat;GORDON  B;-0,228; 0,202
100; 7;TENNESS;Republican;SUNDQUIST; 0,355;-0,178
100; 8;TENNESS;Democrat;JONES  E;-0,289; 0,852
100; 9;TENNESS;Democrat;FORD  H;-0,433;-0,051
100; 1;TEXAS;Democrat;CHAPMAN  J;-0,176; 0,749
100; 2;TEXAS;Democrat;WILSON  C;-0,184; 0,567
100; 3;TEXAS;Republican;BARTLETT  S; 0,447; 0,230
100; 4;TEXAS;Democrat;HALL  R; 0,107; 0,986
100; 5;TEXAS;Democrat;BRYANT  J;-0,343; 0,208
100; 6;TEXAS;Republican;BARTON  J; 0,573; 0,196
100; 7;TEXAS;Republican;ARCHER  B; 0,487; 0,297
100; 8;TEXAS;Republican;FIELDS  J; 0,528;-0,122
100; 9;TEXAS;Democrat;BROOKS  J;-0,417; 0,764
100;10;TEXAS;Democrat;PICKLE  J;-0,229; 0,536
100;11;TEXAS;Democrat;LEATH  J;-0,011; 0,981
100;13;TEXAS;Republican;BOULTER  B; 0,464; 0,016
100;14;TEXAS;Republican;SWEENEY  M; 0,360; 0,354
100;15;TEXAS;Democrat;DELAGARZA;-0,255; 0,813
100;16;TEXAS;Democrat;COLEMAN  R;-0,385; 0,670
100;17;TEXAS;Democrat;STENHOLM  C; 0,115; 0,974
100;18;TEXAS;Democrat;LELAND  G;-0,609;-0,172
100;19;TEXAS;Republican;COMBEST  L; 0,464; 0,681
100;20;TEXAS;Democrat;GONZALEZ  H;-0,499; 0,520
100;21;TEXAS;Republican;SMITH  L; 0,420;-0,002
100;22;TEXAS;Republican;DELAY  T; 0,650; 0,155
100;23;TEXAS;Democrat;BUSTAMANTE;-0,392; 0,705
100;24;TEXAS;Democrat;FROST  J;-0,311; 0,453
100;25;TEXAS;Democrat;ANDREWS  M;-0,131; 0,405
100;26;TEXAS;Republican;ARMEY  D; 0,692;-0,064
100;27;TEXAS;Democrat;ORTIZ  S;-0,262; 0,775
100; 1;UTAH;Republican;HANSEN  J; 0,515; 0,207
100; 2;UTAH;Democrat;OWENS  W;-0,256;-0,185
100; 3;UTAH;Republican;NIELSON  H; 0,493; 0,206
100; 1;VERMONT;Republican;JEFFORDS  J;-0,045;-0,523
100; 1;VIRGINI;Republican;BATEMAN  H; 0,232; 0,264
100; 2;VIRGINI;Democrat;PICKETT  O;-0,138; 0,631
100; 3;VIRGINI;Republican;BLILEY  T; 0,362;-0,108
100; 4;VIRGINI;Democrat;SISISKY  N;-0,119; 0,560
100; 5;VIRGINI;Democrat;DANIEL  D C; 0,149; 0,989
100; 5;VIRGINI;Democrat;PAYNE  L F;-0,141; 0,556
100; 6;VIRGINI;Democrat;OLIN  J;-0,128; 0,119
100; 7;VIRGINI;Republican;SLAUGHTER; 0,363;-0,135
100; 8;VIRGINI;Republican;PARRIS  S; 0,274;-0,245
100; 9;VIRGINI;Democrat;BOUCHER  F;-0,304; 0,198
100;10;VIRGINI;Republican;WOLF  F; 0,269;-0,194
100; 1;WASHING;Republican;MILLER  J; 0,151;-0,421
100; 2;WASHING;Democrat;SWIFT  A;-0,435; 0,172
100; 3;WASHING;Democrat;BONKER  D;-0,335;-0,043
100; 4;WASHING;Republican;MORRISON  S; 0,128;-0,122
100; 5;WASHING;Democrat;FOLEY  T;-0,396; 0,379
100; 6;WASHING;Democrat;DICKS  D;-0,301; 0,193
100; 7;WASHING;Democrat;LOWRY  M;-0,447;-0,737
100; 8;WASHING;Republican;CHANDLER  R; 0,228;-0,551
100; 1;WEST VI;Democrat;MOLLOHAN  A;-0,290; 0,778
100; 2;WEST VI;Democrat;STAGGERS  H;-0,319; 0,235
100; 3;WEST VI;Democrat;WISE  B;-0,322; 0,262
100; 4;WEST VI;Democrat;RAHALL  N;-0,320; 0,391
100; 1;WISCONS;Democrat;ASPIN  L;-0,290; 0,140
100; 2;WISCONS;Democrat;KASTENMEIER;-0,501;-0,596
100; 3;WISCONS;Republican;GUNDERSON; 0,197;-0,262
100; 4;WISCONS;Democrat;KLECZKA  G;-0,304;-0,016
100; 5;WISCONS;Democrat;MOODY  J;-0,352;-0,506
100; 6;WISCONS;Republican;PETRI  T; 0,298;-0,025
100; 7;WISCONS;Democrat;OBEY  D;-0,451;-0,005
100; 8;WISCONS;Republican;ROTH  T; 0,326;-0,165
100; 9;WISCONS;Republican;SENSENBRENN; 0,640;-0,540
100; 1;WYOMING;Republican;CHENEY  R; 0,615; 0,002
101; 0;USA;Republican;BUSH; 0,640;-0,476
101; 1;ALABAMA;Republican;CALLAHAN  H; 0,367; 0,267
101; 2;ALABAMA;Republican;DICKINSON; 0,359;-0,329
101; 3;ALABAMA;Democrat;BROWDER  GL;-0,167; 0,857
101; 4;ALABAMA;Democrat;BEVILL  TOM;-0,218; 0,978
101; 5;ALABAMA;Democrat;FLIPPO  RON;-0,159; 0,918
101; 6;ALABAMA;Democrat;ERDREICH  B;-0,064; 0,396
101; 7;ALABAMA;Democrat;HARRIS  CLA;-0,087; 0,663
101; 1;ALASKA;Republican;YOUNG  DONA; 0,281; 0,093
101; 1;ARIZONA;Republican;RHODES  JOH; 0,396;-0,187
101; 2;ARIZONA;Democrat;UDALL  MORR;-0,393; 0,054
101; 3;ARIZONA;Republican;STUMP  BOB; 0,729; 0,259
101; 4;ARIZONA;Republican;KYL  JON; 0,545;-0,248
101; 5;ARIZONA;Republican;KOLBE  JIM; 0,336;-0,529
101; 1;ARKANSA;Democrat;ALEXANDER;-0,473; 0,865
101; 2;ARKANSA;Republican;ROBINSON  T; 0,252; 0,338
101; 3;ARKANSA;Republican;HAMMERSCHMI; 0,300; 0,347
101; 4;ARKANSA;Democrat;ANTHONY  BE;-0,279; 0,531
101; 1;CALIFOR;Democrat;BOSCO  DOUG;-0,272; 0,045
101; 2;CALIFOR;Republican;HERGER  WAL; 0,580; 0,213
101; 3;CALIFOR;Democrat;MATSUI  ROB;-0,408; 0,030
101; 4;CALIFOR;Democrat;FAZIO  VICT;-0,454; 0,451
101; 5;CALIFOR;Democrat;PELOSI  NAN;-0,564;-0,377
101; 6;CALIFOR;Democrat;BOXER  BARB;-0,445;-0,431
101; 7;CALIFOR;Democrat;MILLER  GEO;-0,543;-0,453
101; 8;CALIFOR;Democrat;DELLUMS  RO;-0,632;-0,645
101; 9;CALIFOR;Democrat;STARK  FORT;-0,631;-0,548
101;10;CALIFOR;Democrat;EDWARDS  DO;-0,572;-0,364
101;11;CALIFOR;Democrat;LANTOS  TOM;-0,359; 0,082
101;12;CALIFOR;Republican;CAMPBELL  T; 0,141;-0,543
101;13;CALIFOR;Democrat;MINETA  NOR;-0,494; 0,059
101;14;CALIFOR;Republican;SHUMWAY  NO; 0,619; 0,885
101;15;CALIFOR;Democrat;COELHO  ANT;-0,453; 0,465
101;15;CALIFOR;Democrat;CONDIT  GAR;-0,004; 0,155
101;16;CALIFOR;Democrat;PANETTA  LE;-0,300;-0,179
101;17;CALIFOR;Republican;PASHAYAN  C; 0,234;-0,408
101;18;CALIFOR;Democrat;LEHMAN  RIC;-0,246; 0,040
101;19;CALIFOR;Republican;LAGOMARSINO; 0,379;-0,324
101;20;CALIFOR;Republican;THOMAS  WIL; 0,374;-0,256
101;21;CALIFOR;Republican;GALLEGLY  E; 0,435;-0,158
101;22;CALIFOR;Republican;MOORHEAD  C; 0,486;-0,134
101;23;CALIFOR;Democrat;BEILENSON;-0,420;-0,596
101;24;CALIFOR;Democrat;WAXMAN  HEN;-0,479;-0,326
101;25;CALIFOR;Democrat;ROYBAL  EDW;-0,599;-0,042
101;26;CALIFOR;Democrat;BERMAN  HOW;-0,429;-0,354
101;27;CALIFOR;Democrat;LEVINE  MEL;-0,435;-0,138
101;28;CALIFOR;Democrat;DIXON  JULI;-0,452;-0,050
101;29;CALIFOR;Democrat;HAWKINS  AU;-0,390;-0,741
101;30;CALIFOR;Democrat;MARTINEZ  M;-0,359; 0,197
101;31;CALIFOR;Democrat;DYMALLY  ME;-0,711;-0,042
101;32;CALIFOR;Democrat;ANDERSON  G;-0,228; 0,018
101;33;CALIFOR;Republican;DREIER  DAV; 0,563;-0,004
101;34;CALIFOR;Democrat;TORRES  EST;-0,490; 0,050
101;35;CALIFOR;Republican;LEWIS  JERR; 0,365;-0,067
101;36;CALIFOR;Democrat;BROWN  GEOR;-0,498; 0,095
101;37;CALIFOR;Republican;MCCANDLESS; 0,465;-0,207
101;38;CALIFOR;Republican;DORNAN  ROB; 0,490;-0,057
101;39;CALIFOR;Republican;DANNEMEYER; 0,716;-0,231
101;40;CALIFOR;Republican;COX  C. CHR; 0,468;-0,070
101;41;CALIFOR;Republican;LOWERY  BIL; 0,311;-0,245
101;42;CALIFOR;Republican;ROHRABACHER; 0,616; 0,053
